"(Intercept)","abv","no3","ptisn"
5.88018477504156,3.11067052593328,4.23250278507823,8.45203368782485
5.62462915147566,2.83197438692647,4.24356720371785,9.61759295055124
9.9756216148939,3.18868469993776,5.39039102753108,9.54199530350965
23.6753761894075,3.7546340633402,9.84216624205701,15.1487471990152
1.5329565133486,3.04382797307159,2.86104592074616,6.36612015510775
21.2013172440292,3.74332322997895,8.82650922229194,12.8193091531815
11.8198732869528,4.38217816524695,5.77873961522359,7.15348373339366
-2.57490953349225,2.86641130241659,1.59084792729388,5.61087818240772
27.7626693439847,3.55013381108837,10.7424704075349,16.7299266714439
1.71424224192247,3.25595686778086,2.74103411735536,5.24610546684596
14.466172821277,3.21974060530145,6.6976400181213,10.6947951259338
13.2939782447377,3.77498136168622,6.63092099378932,11.143027534167
3.33365020509206,2.80627932433041,3.01289172180277,5.59262001217858
2.94723027711431,2.89707640317394,2.97307325543932,5.85124241205917
17.8918022516685,3.33001734830879,7.75292429102759,12.1738113837879
6.96557281029821,3.39345884007248,4.32326833417249,7.10281888946297
3.53979166533209,3.34170336318635,3.57740733439036,7.2063518456763
3.25467279623159,3.26132843222498,3.45416724545887,7.36998453045955
9.0375153282589,3.19489666746992,4.99229448556552,8.71045603777102
8.9551055720911,2.98855688334602,5.22030680502019,10.0704582516446
24.0128212437946,3.28871026396674,9.62464370861432,14.8339816514207
10.2109421776249,3.04345150165433,5.18017563471641,8.3818686289682
31.852229428689,4.16941111484603,12.7816526333028,19.2714681318925
2.21456901383547,2.76407593148424,2.68487123997135,5.41259351590274
16.2858727121364,3.5341961326903,7.79208069055992,13.509840800324
64.2910913477073,3.14329236486546,21.9170237023784,32.8052525968956
52.493368818033,4.13167674999735,18.3284113900522,24.7552688940597
15.0042634623009,3.43435225305977,6.61377384759118,9.4258445496046
9.30953672124959,3.29162581745369,4.94647345922434,7.75472737998693
10.4768845662175,3.5229229847067,5.51815377315118,8.92211230827969
-1.04243574433966,3.17331465455724,2.34822542279654,7.0784216324095
7.2199383484472,3.11032602679699,4.55306120870501,8.62899074901054
5.92510890985444,3.52515945854806,3.8239965167755,5.58792987552056
19.25016177643,3.28551346714582,7.74400217048548,10.5558773996431
13.3617038714313,3.39600706449812,6.91911342871541,12.8234608055491
7.46207722818662,3.09203092888906,4.23241078888717,6.42240428879629
25.1368109245079,3.23151310103678,10.6133240287879,18.7152320171259
14.8766830758692,2.9338273163815,7.176629752625,13.5140800756225
3.2255478914165,2.97630938599891,3.27662399293849,6.7104256058565
3.9151892103138,3.06105081678872,3.58539494518855,7.7747111386973
9.98401022852339,3.27194757442234,5.3209081754655,8.42480917834962
10.2307148102666,4.44182916451387,5.87600851862281,9.02757057075155
7.72753048983519,3.0501696186253,4.147115688764,6.00879312720264
6.7968496404264,3.46476004067265,4.56977092300643,8.36347124117492
9.48721937367846,3.2344417312962,5.01271702823851,7.99093999151353
19.767657079129,3.14272357487681,8.47134175278799,14.6337563307231
19.8517140325388,3.08571850040989,8.21584771848968,12.3720594886333
7.74715365658263,3.36673337801952,4.67252919844233,7.41520673801735
7.66878687737521,3.54009021481655,4.50967492902747,6.98432106816352
27.2786568016497,3.62293861563031,10.4087696332064,13.9731580048667
8.61249747027698,3.21974102380331,4.83898822390225,8.1460097815578
13.0779476281024,3.43800600926753,6.45490336782322,10.5046279481065
9.08353414625586,3.37103169276596,5.03687646171704,8.25944328524405
16.5037234711073,2.95506348745407,7.38668478995872,12.0323710490742
22.4896550868042,3.31396723012741,9.76285218464714,16.514038044669
8.89243700000449,2.86455040373828,4.46968457562849,6.89156996355669
6.17152986503791,3.46424037380181,4.25833954436393,7.85982977830054
11.3587893920198,3.29155783505247,5.91959410356652,10.2607361897106
2.64512960266833,3.16869173929456,3.53742092592905,8.59980222265508
21.9130761093313,3.53331153048928,8.74706336658907,12.5422095111782
5.34228237018295,3.06006433516316,3.79234083104229,6.66944856953234
12.6554278664029,3.3550714943867,6.69608642998284,13.3584953983161
6.69848009438394,3.13074623210365,4.71083915779851,9.55228508348391
11.1480816267173,3.10541294790081,5.26780411692628,7.58605868721061
7.41452425202356,3.02247187710989,4.16476746818386,6.56554966067192
16.2403482241808,2.9962076218948,6.90529928487345,10.2797707750063
11.1310389485598,4.53067619619558,6.07429138897094,9.36453829384572
16.3616289720704,3.45547394184558,7.10029687916821,10.0173968596855
14.7040111561134,3.64719613776829,7.05585988401479,11.1962699198921
-1.95166577480299,3.02034240400532,1.98139646184528,6.41272480365012
6.59261336179759,2.82761679248704,4.26679045058415,8.0538147333711
22.9011335741837,3.12962006704517,9.08882868557699,13.4850783761371
13.9166835214454,3.2387894434154,7.00414386370496,13.1548443315855
19.2622904509103,3.23838100548462,7.95711578503743,11.4943823895268
15.0165119144248,3.81187257121364,7.83783649478107,14.4416447690386
6.09541732705397,3.29785557340029,4.352945351293,8.39187867546504
8.97246742362708,3.32330397459247,5.29081851318074,9.57653720630226
3.89584448965034,2.98573393577208,3.61442406465067,7.61156046132029
31.105359722679,3.08822188116063,11.4527486595467,16.4761528323914
-1.74545755792935,3.39175484605159,2.11417070681642,5.78695656790779
7.48807424552508,2.92213763913719,4.2856584132843,7.06132032665297
10.7518487728859,2.74477594458341,4.92091646677981,6.89416866913904
13.7730308683939,3.37594924979136,6.51609616000629,9.9769911038811
16.8964913379802,3.53459080883158,7.37010391512157,10.5920869243743
4.31878143975409,3.20217751854744,3.9755841718689,8.47543609700331
10.510808848615,3.35735414065168,5.32501952929168,8.28576415597208
18.4148544491728,2.90563477054904,8.11524783092489,14.4384689281482
12.6175085553653,2.90690034896252,5.8587853756078,9.8287126704959
7.11614338059411,2.66912276782834,4.11708094980281,7.09285868654186
6.88516796418788,3.11081688517602,4.42368738751286,8.0712768255661
7.38994688589539,2.82837075726877,4.35708447823875,8.06377290172274
4.1967079684568,2.90963789393913,3.7781857297606,8.35409035776429
10.5943572793245,3.50662039614609,5.64513868258031,9.30320888554418
2.03763512554636,2.913382740793,2.86314193274598,6.56301436357102
3.5705561308418,3.2113363884685,3.44990745234094,6.76929777454846
18.1992058298881,3.27030280339643,7.97341155127153,12.8187584198764
12.4177665534579,3.60512661673004,6.34521684294177,10.3868724669144
-1.43637072840176,2.80503649695595,2.25686797972352,7.47186867260158
20.9939007217942,3.24385133462657,9.19525626881049,15.2779561495563
8.36698106013016,2.68097674645561,4.35159999482172,6.85766428510944
2.1097710674887,2.86739230585601,2.75221961514666,5.62482116955632
8.50063951937292,3.499880353479,5.20933938666425,9.47713022275417
12.9949750630574,3.43657661145759,6.39266706197231,11.0259751800852
0.0254630763430335,3.73895779259813,2.75949174927178,6.19049198328036
-4.13122062646775,2.72843905423912,1.00941477909812,4.63223256861342
9.37008533175544,3.05504120460066,5.4576134999717,10.5636749211725
9.40627982322389,3.52566203258774,5.12982315562776,8.82513280284291
7.90901076353962,3.55253525385317,6.04848254331875,15.2747101780115
-1.85165607268304,2.78769888243393,1.64624761788013,5.30506989939682
3.75638972065582,3.22035609545052,3.25983790829513,5.8802504582187
5.70242410743365,3.67667245687103,4.39277805146248,8.1642835629054
4.31310880369467,3.33545621399144,3.8295077412748,7.55490239727667
6.11276839432596,3.15384880984595,3.88825814685983,6.24970038613708
18.4674417423776,3.00845943241521,7.56937315745727,11.2862147393457
2.12020918699434,2.94965520346258,3.28845035233042,8.24490435875105
64.1757182185238,3.3603295020209,22.1047957890112,31.6219322553148
8.0933232011551,3.12829132995651,4.64610815563977,8.22759500414486
10.0948086852418,3.97090999743534,5.45869709503129,7.83854871976187
14.502660719964,3.52304787755268,7.04626692779948,11.6100976221553
21.4252429177666,3.53749412978165,8.55850185439762,11.9278738871732
9.61198855031835,3.44345027257712,5.08999505731599,7.64333203020522
38.5041211298618,3.34575533986901,13.2147149260704,16.6835958811413
16.0648134383673,3.09647854075828,7.13842822345762,11.2063198840465
7.09437720876634,3.12947359431692,4.61783469436825,8.98033863496061
27.2163954039919,3.42038736322034,10.6206789738161,16.1636098563178
22.8189844643673,3.1634987192238,8.5542839897817,10.7346373941322
7.9998901197579,3.62853995279329,4.69113966623913,7.526196752121
-0.834535574330591,3.12824544526434,2.53835274559165,7.54935011588321
7.62878582841473,2.97809778818867,4.82970936126449,9.4795616607687
14.6008122730891,3.32504682511152,6.8433865556312,11.3329335157916
8.49549008954846,3.30421959124601,5.02225323347603,8.62893797420527
31.7922848600212,3.41919198890523,12.0964871913926,18.4794331016568
31.0070063087582,3.26593029151519,11.4301987475524,16.2486916849179
17.050432319197,2.99100487782862,7.33898128081444,11.6670326696777
11.5650254276154,3.09329842348503,5.60735974811478,8.78430701184115
5.64441700947013,3.35211547287685,3.89287093324187,6.39960018477651
17.2961303577339,3.55139601580647,9.50116258042521,21.6259134322614
3.71826521524859,2.82878726808591,3.25545273631756,6.31956504720435
5.01929935242504,3.52005794403871,4.04004589390857,7.736857441816
5.39826304038759,3.29375850497759,4.3056244862795,8.9195135768326
14.2486414504231,3.18902598333651,7.14212067235112,13.4015584563963
15.0764401070666,3.41905708606058,7.19867423712161,12.0567605680191
5.4949536974984,3.35538681778308,4.12080213654061,7.72401080317309
8.55264087525757,3.05869143061066,4.81479036951743,8.25984809300443
24.5254539478478,2.97286023010688,9.56669641988742,14.5110127122243
7.78744616800988,3.1279329657397,4.74029564016738,8.74766565080198
9.25041142508249,3.00909477917562,5.05642790628628,9.03122025202779
41.8215729262636,3.49690534644154,15.9256877701308,25.6570486665717
12.7137391608936,3.21390855843449,6.34361603076024,11.1602883315821
8.90005024254317,3.4227891467039,5.56757392128644,11.0204342435244
37.9851303152515,3.66895734254947,15.2048805341319,24.9512817446592
0.448367322618062,2.91480557561452,2.40408576898333,5.78738371482604
4.08550728473862,2.89520009029674,3.33171296265527,5.9362047816814
7.69402164752693,3.25718568216754,4.44101179109737,7.00874850424895
6.10745046931268,3.04477617618521,3.9839682868344,6.84648756558246
1.50085104286206,3.18202039802367,2.83134708608188,6.12249617439367
12.3228249296638,3.40654739159838,6.45825771340167,11.4141851607566
11.8975642176955,3.09337289730774,5.86122494796304,9.5716390258424
3.33939135958683,3.77532469095646,3.69793792252712,7.03764437833171
11.8161668467465,2.84442476240855,5.83419323562766,9.91496199739748
4.51061294304266,3.13901422230247,3.46972002263471,6.03038358646928
7.29242346234134,3.11164455383694,4.03703726353079,5.53590420364177
1.51248330709825,3.3139230796708,3.28262946861329,7.94549739146928
11.2578236472029,3.42695189385872,6.01189057759219,10.2554874319685
6.25949162068925,3.25986474146721,4.31208441090204,7.88027455325036
20.6914152993648,3.2314703594175,8.61639340761232,14.259175182965
12.9631885934669,3.61793276739512,6.62654893676715,11.6003783229473
2.6799666943541,3.24935567207675,3.09623369639667,6.3831494951111
5.33855253184538,3.16341429990565,4.51639572366957,10.4458976854424
15.2265743174328,3.02754480317712,6.69352076010661,10.330704478436
23.332131494392,3.86998902171043,9.64338937227745,13.7915168858985
-0.830920956231296,2.9305000226415,2.09055098321017,5.57078433432888
15.4150645434798,3.79894724802678,7.17089572556824,11.6024628901082
4.52942172756127,3.70381652720035,4.49985116865469,10.1191824874648
23.3911146130636,3.47140694638385,8.88858631031723,10.8600043912388
1.05201875569749,3.02230360368422,2.60670445402203,5.71850223220201
6.24277507873181,3.13737580002192,4.4155642284716,8.88018383181478
1.33299824516166,3.16883015540153,2.77595611013677,5.89850644738451
5.60256784327088,3.70778095574274,4.36419823765856,8.14568163616951
19.1623538439336,3.23037930098428,8.58617454915275,15.786295793015
11.5094511774043,3.29160789526414,5.92441525892164,10.2230902235907
4.175129218927,2.93328270397918,3.44425202514307,6.50874193833562
-0.20396757100681,2.98300164310894,2.37730314932563,6.38762827746606
17.9513056916066,3.05595941421228,7.74672604187821,12.2019270894086
9.72216358788486,3.3877092379604,5.14138993908579,8.1372388944262
13.7643531930781,3.13355574621722,6.38022185135107,10.11550229012
7.57911086441361,3.98436270985378,4.53903769981223,6.5535292238254
-2.37642312055778,3.15155885025801,1.80339593873909,5.55331532166411
9.56390805668897,2.81484145253934,5.03542144113665,8.86691087021992
10.8814291713033,3.37804472252978,5.97233748669094,11.16826304276
6.99363143500145,3.45522301633991,4.79363383165166,9.2012541216361
30.7213329346011,3.54697473736399,11.7707556223927,16.5891069660037
1246.25413836407,3.34579195150926,385.283733871408,518.535508559041
6.80942882422301,3.56099726347752,4.37958147446587,7.43289341481598
8.89371467916646,3.00681122782276,4.73206367152982,7.50278336814933
8.77887328939737,3.04970500596283,4.94356822456507,8.89969180370967
18.0970478828509,3.04782432270209,7.54252921615451,11.1959337685923
8.2407055463657,3.33440562399467,5.03622231137266,9.10903062119035
18.8510572735556,2.97083696937599,8.10262925290778,13.8055069823824
17.3074295840036,3.10416570684274,8.11858876071987,15.089405485256
-0.682919626750243,2.73941448462865,2.21482350225289,6.7524875842322
8.40949636426043,3.20662597407319,5.80724030693791,13.3339292116161
9.86904064363623,3.53212906931207,5.57949462819261,9.56292891115021
2.01897931846081,2.96768618280685,2.86441000441004,6.11970049026614
65.8229920317948,3.76660076137531,23.7485022756566,37.7242446374263
21.2311400878575,3.35691163148996,8.56252551256768,12.2091652027715
7.798709851123,3.11236634657589,4.31132113519109,6.26017985036776
4.08510296781191,3.10156720791772,3.73210035875496,8.05350527819546
11.2756661534743,3.4451470003074,6.19415063386546,11.8071311599667
-1.32060200595371,3.2936756019137,2.49600444660837,7.40784461473174
7.05723602784329,3.53242152319777,5.32604106132106,11.809625278996
23.0936636827444,3.79538450701395,9.3441726619447,13.8326626564208
-1.30609076263855,3.29152364919593,2.48738096094339,7.59454318859521
8.80520107414876,3.43325053253726,5.20688048565486,8.84498978801847
14.1100911036457,3.42204662083515,7.04135208334454,12.5392743286495
8.06207648234098,3.09758557475134,4.75684649286509,8.21772020388569
7.61302201794293,3.09745225997449,4.50131984590615,8.14597428407695
37.8610873272722,3.03921435686845,13.5269945717609,20.059048989813
-1.3636068285156,3.10729153750201,2.04269785362554,5.48306452183948
41.8925673736845,3.48558560792918,15.6410281880902,23.9763275375531
5.89077243118809,3.59241944725833,4.48161038045326,8.70062445401158
-1.84504902643305,2.78972984510852,1.96209238939821,6.67573634404944
6.51926428500051,3.23909849905398,4.18357662549269,7.2162639832545
7.98175597142493,3.20777024396518,4.59176731597304,7.61064038441274
21.8024271130401,3.25856252865768,9.19808586237092,15.56110180605
1.07236421995106,2.85394395185478,2.46057428464357,5.58643838493509
26.2135189470766,3.32470991189558,9.915773510997,14.2560522974154
2.05922912826556,3.43117430256406,3.14061840904276,6.5412592732421
12.3866941732783,2.81393345203561,6.07409803695961,10.9598746478366
13.764674493633,2.78043114574703,6.1820848335793,9.48489206825849
15.1535325979607,4.05009712005007,7.24987873782718,10.830334756192
11.308687429906,2.80892469256113,5.25682328424177,7.57020238775195
10.2085980186055,3.26776472910245,5.45990861604733,8.98932806109155
17.8783900369878,3.25825288076817,7.87059754692881,12.3645930455264
5.8823577020092,3.24232521205743,4.34210350569131,8.44426020640305
5.88698148117276,2.97541628592294,3.83666336742833,6.71213039491145
16.8667605476447,3.63935983745644,7.95269796296252,13.481169470223
14.159041566242,3.19650486563992,6.6392687814942,10.8105743539318
125.471284052269,3.71053639793296,41.1606026508764,56.0530687412858
21.0605241398988,3.51526541137528,8.81428564620177,13.3012059634836
14.3545733032819,3.09834056898805,6.15035940315585,8.37127652609874
22.4147164723526,3.18959135790692,9.66516738022001,16.9837939904944
11.4504827675236,2.60175350788092,5.2713622411374,7.91279530161881
4.71870454488463,2.89663569867388,3.55385352811951,6.78642228856422
18.5338397812706,3.42923591011753,8.38801993799426,15.2742348459126
7.98426929599782,3.1438701759058,4.8909099026611,9.3506824184643
5.62073918569318,2.90696308178715,3.99716167679646,7.7896560574008
22.0374992206999,3.23444752322945,9.34779387762239,16.4614703568813
5.48311243568392,3.41720337038604,4.2843809087999,8.46744732542039
1.23654987459405,3.47969146473091,3.02820031439027,7.23612794618639
21.4420403880346,3.09999112916088,8.97396035706922,14.2909961997205
7.48065027500482,3.09633720053666,4.40792942414941,7.4123273818327
7.07251814327747,3.1883412050836,4.51340656746688,8.00442775882638
11.2765821441964,3.0592583928569,5.82249179771601,9.96820123050452
7.89369213660664,2.8389056354047,3.98052050258109,5.31414316859895
6.08580691103537,3.06720108296113,4.31102812744914,8.70231185942035
3.23204776949573,2.92703425997319,3.06084723403724,5.88201790214332
3.10488501644555,3.07284636937302,3.05236160575925,5.75437213837504
8.17658239364989,3.00920356275229,4.63024982854644,7.90685216231542
20.2880332894743,3.76536924087176,8.93865093847096,13.802295768788
8.24339550466967,3.12950392778652,4.77678890015516,8.50490427225375
11.5710653649777,3.16881597163676,5.67046662895537,8.72815216029671
10.0638693357725,3.36109044123984,5.4128709112534,9.37254804680078
3.74860464919005,2.93824441950486,3.26790182978632,6.18728754349156
5.73376629426693,3.29968374160798,4.20705071225305,7.86835352882562
-3.47204405414187,3.37125547873673,1.70381727373637,5.92959829210464
81.3342687670106,3.51145842007002,27.7097816761562,41.537600271397
14.3911289732429,3.48505421535228,6.78519960939977,10.494775889232
13.3780618877367,3.92589845412983,6.49529839808916,9.38186600326563
8.57924719256336,2.97668915193235,4.67498121600454,7.8543099164068
5.92938077628324,3.01694373257152,4.60750683381667,10.7409118625861
12.7540624592471,2.93591649968125,5.78596705439344,8.69488020333634
10.0980637269693,3.15759622132205,5.72608371447312,11.3804419178958
10.3610783245051,3.47939996170262,5.48570178900395,8.62999846600889
1.47063755316781,3.13157486776974,2.57529567682478,5.31791960565651
8.45499222002834,3.45536402020173,5.7669914773971,12.8975200039547
48.0060728785376,3.29900929787296,16.8679661853971,25.6177878152166
4.03864889854898,3.60224603473207,3.65744098183998,6.73181399196066
62.4646132407108,3.88636886009129,22.4286091101003,33.809761053344
2.92580895952699,3.01109465738111,3.45625251657538,8.03261199320978
8.55904927871889,3.3953015502503,5.2068324101411,10.0130030770709
10.7715589679238,2.99489071670344,5.78187937365081,10.6339408842537
6.77366273702593,3.20395129475479,4.42841611086121,7.8943872093478
5.31303753755084,3.52002689101059,3.92135203130734,6.63243763435073
13.2124977050868,3.13615192186067,6.42534055091239,11.1720934389272
21.6322475628225,3.06473126455182,9.09236946299978,14.7034449724913
10.5917541377076,3.00755683924854,4.94605137609214,7.0838117927973
53.8764951119291,3.3186082199631,21.1444732813085,39.0186977802067
11.0610180907357,3.27664860854149,5.56776382773698,8.91939848801389
13.6794045214403,3.44704887391953,6.36868004695045,9.6359786852939
5.91455327217634,3.30445386918286,4.2625663786397,8.58930329392013
5.81355252022089,3.44087006775478,4.32344563716573,8.0848653971555
1.92830689188519,3.51630293880074,3.07540230948979,6.20630888608236
11.470157441117,3.18267239478441,5.5405092753617,8.45071888408713
25.2636531446663,3.03600416999291,9.82018409073527,14.7758171023314
5.39048738398406,3.19805692397528,3.98439400463732,7.55070154454217
13.1035726492953,3.2261224004756,6.04922782883575,8.61157154319919
19.7050213863835,3.26800485027918,8.47000297071796,14.191150519385
5.88790239461413,3.73515864890906,4.53990023367527,8.54471997224212
16.6907722436297,3.18500630819802,7.515421792995,11.957263641005
0.0879489947887357,2.87718671475493,2.24656292262028,5.42201799202044
9.22207883631171,3.96987607484561,4.28569973140711,3.56426763258312
7.19703635820679,3.07899074986102,4.3988522026637,7.62249645186073
2.26405185145351,3.32691786269017,3.10254348279752,6.09302461986856
78.7404755432709,3.51088521023716,29.396300685727,52.5139274755844
20.3369385348111,3.22781264043107,8.54164698213259,13.7694423031158
9.46479361334142,3.05594328094668,5.08555585023826,8.89398295157146
119.816895261371,3.17101503777463,41.9935183066021,69.4313000023202
8.58769746152456,2.88790636210513,4.77484893338189,8.35818045388603
12.0420889787246,3.00674072033895,5.73177356204382,8.99011239328083
8.69623967860908,3.40068695934044,4.60802848732171,6.76453943610662
6.86553496239139,3.22763667941014,4.2043615234958,6.74385157818773
29.7930889961515,3.6987570094073,11.2148305920602,15.5224063770454
6.99851872987248,2.98563189951307,4.27893626853711,7.64988712948296
4.55253892160055,2.87276706545329,3.57495855190774,7.13811877861022
18.8685723796392,3.12490529266892,8.07642420705271,12.9717502456994
-0.160872845136218,3.05983274396512,2.74879702828296,8.9204355765223
12.1576313285603,3.32049050075302,5.79505722269968,8.95324698115791
8.28331018091281,3.65173508499622,4.95921658735442,7.86195093139742
13.8660081395826,3.53747304924944,6.19232660024239,8.30331294868559
2.1751004500137,2.98486276995373,3.10933699094934,7.01705800701902
1.97374004739325,3.01513432722758,2.67831536686841,5.14409752223488
4.78238294532021,3.3833811914228,3.78459121011922,6.86756282764234
8.39060117466115,3.25607951187106,5.32096552285319,10.6000538558344
55.7429337616546,3.57402831653732,20.8058744573684,35.0178626690467
8.58002929093181,3.28831068562221,4.80772170123893,7.86806959374033
10.4158784383982,3.45489268188485,5.74136235378384,10.1513097540833
10.0316886338548,3.43192899206669,5.93972178855024,11.8978252648096
3.8244361802157,3.11895752595628,3.20929149148942,5.34815079270258
2.2761015640078,3.13466845522537,3.03096474136606,6.17818446194566
1.06208571751593,2.9884162483209,2.97875985104289,7.71972147819845
4.18929565178074,3.48782542573959,3.99899936411251,8.36557413175311
8.62746655420111,3.28436556154023,5.17040499564656,9.79741443030815
7.71960398841284,3.34272760153438,5.11495237574793,9.79198216071872
15.0891451396786,3.3145570684301,6.98276026697347,11.5089423048635
12.2394350354267,3.22893067020957,6.15918202415905,10.7195992710387
3.52500983298976,3.47687335440346,3.26143535394644,5.93257586972049
27.4363263963647,3.32165531644035,12.0560250127156,23.2474512908918
5.49581393352705,3.07205006481071,3.58505564163633,5.51440825535658
30.3466787758132,2.99914109570044,10.9643065836156,14.1858208904351
19.9598308829336,3.07606619653892,8.25594277931476,12.1392742639004
-0.743551368838386,3.0374115352615,2.38074199180444,6.69953954705268
7.87046075022307,3.11592734457847,4.65853621088448,8.1024086313187
-1.70977233273583,3.37008930300253,2.45508704688632,7.78989088007642
4.68872103756409,3.21166200078946,4.02764338187981,8.93381065080768
9.5818499062989,3.56780487030334,4.80901377385743,6.52559360559433
3.49821894091864,2.86915285796597,3.13991416590632,6.07600624407682
